customer_id,age,tenure_years,product_count,avg_balance,has_mortgage,salary_deposit_flag,digital_engagement,branch_visits_last_q,complaints_12m,nps_bucket,promo_exposure,fee_events_12m,rate_sensitivity,card_spend_monthly,quarter,state,wallet_share,next_state,wallet_share_next,age_group,tenure_group,balance_category,product_engagement,risk_score,wallet_share_delta,state_changed,life_stage,value_segment,digital_adoption,quarter_numeric
2721,59,3.15,2,4191.874988628422,1,0,0.6616903814752824,0,0,-1,0,1,0.3877752733639127,1650.714704847877,t0,STAY,0.9366,STAY,0.8122,51-60,2-5y,Low,30.998507114442585,0.39388763668195637,-0.12439999999999996,0,Mature,Medium,None,0
1101,50,1.68,2,15584.960298648237,0,0,0.9462663658367428,0,1,1,0,2,0.427153028173635,1053.812027813535,t0,STAY,0.9618,STAY,1.0,41-50,0-2y,Medium,31.083879909751023,0.9135765140868175,0.03820000000000001,0,Mature,Medium,None,0
3426,83,2.76,7,34197.095330693555,1,1,0.9621094970794232,2,0,1,0,2,0.3803647030884025,7515.567376047909,t3,STAY,0.84,STAY,0.8543,60+,2-5y,High,27.088632849123826,0.5901823515442013,0.01429999999999998,0,Senior,Medium,None,3
667,51,6.83,4,187438.5477515535,0,1,0.4150200367785068,2,0,-1,0,0,0.2441904110932551,5743.196240405612,t0,SPLIT,0.5702,STAY,0.8219,51-60,5-10y,VeryHigh,25.72450601103355,0.12209520554662755,0.2516999999999999,1,Mature,High,None,0
2294,68,4.32,2,25901.255374455293,0,1,0.3034793461170987,0,0,1,1,2,0.3762346178804349,677.0231181483987,t2,STAY,0.9306,STAY,0.9653,60+,2-5y,High,30.891043803835128,0.5881173089402174,0.034700000000000064,0,Senior,Medium,None,2
4710,46,5.01,4,9164.258141248194,1,0,1.0,1,1,1,0,0,0.4753958920715738,1782.9795014499118,t2,STAY,0.8359,STAY,0.932,41-50,5-10y,Low,28.9,0.5376979460357869,0.09610000000000007,0,Family,Medium,None,2
4508,57,1.3,1,37366.85863101922,1,0,0.550281228,1,1,0,0,1,0.9239132237899396,11261.786356564526,t0,SPLIT,0.6289,STAY,0.8361,51-60,0-2y,High,27.5650843684,0.9619566118949698,0.20719999999999994,1,Mature,Medium,None,0
4568,65,3.26,2,28847.781834254125,1,1,0.8813824683586035,1,0,-1,1,1,0.5906255150501396,7670.089513551417,t0,STAY,0.9749,STAY,0.8299,60+,2-5y,High,28.06441474050758,0.4953127575250698,-0.14500000000000002,0,Senior,Medium,None,0
3074,70,2.56,3,13180.236620224863,1,1,1.0,2,0,0,0,3,0.4846244714312287,2056.7547321793236,t2,STAY,0.8533,STAY,1.0,60+,2-5y,Medium,25.5,0.8423122357156144,0.14670000000000005,0,Senior,Medium,None,2
4754,76,4.81,3,4118.8745393522895,0,0,1.0,2,0,0,1,2,0.5029123230347331,2261.0659523566715,t1,STAY,0.9301,STAY,0.8952,60+,2-5y,Low,25.5,0.6514561615173666,-0.03490000000000004,0,Senior,Medium,None,1
1950,39,1.99,1,29623.532423868284,1,0,0.912682644996744,3,0,0,1,3,0.5960231028679996,1145.118620177297,t2,STAY,0.9594,STAY,0.8486,31-40,0-2y,High,21.673804793499023,0.8980115514339999,-0.11080000000000001,0,Family,Medium,None,2
3000,62,6.13,7,8698.694417868386,0,0,0.610553797,1,0,1,1,6,0.2856427372100835,4588.046122083375,t0,SPLIT,0.7212,STAY,0.9225,60+,5-10y,Low,29.9831661391,1.3428213686050419,0.20130000000000003,1,Mature,Medium,None,0
4808,77,8.19,3,11139.113357572402,1,1,0.3996112836750042,0,0,-1,1,4,0.2690359403410431,648.8225520626071,t3,STAY,0.9398,STAY,0.8387,60+,5-10y,Low,31.3198833851025,0.9345179701705216,-0.10109999999999997,0,Senior,Medium,None,3
4984,44,3.79,5,54120.77972266793,1,0,0.4583143280864162,1,0,-1,0,7,0.6101903385017575,6662.9906524480275,t1,STAY,0.9259,STAY,0.8634,41-50,2-5y,VeryHigh,29.137494298425924,1.705095169250879,-0.0625,0,Family,High,None,1
3812,47,5.01,3,19675.824503582968,1,0,0.992492339,2,0,1,0,3,0.1867797193518897,989.6956660720504,t2,STAY,0.8939,STAY,0.777,41-50,5-10y,Medium,25.4977477017,0.6933898596759449,-0.1169,0,Family,Medium,None,2
3070,22,4.0,6,6626.689346649728,0,1,0.6235059534151737,4,0,0,0,2,0.5011577682439275,2761.2984767901667,t1,STAY,0.9047,STAY,0.8906,18-30,2-5y,Low,20.587051786024553,0.6505788841219637,-0.014100000000000001,0,Young,Medium,None,1
2584,62,14.74,4,25765.613983432413,0,1,0.501756507,2,0,0,1,2,0.4323899357627001,4753.877973336121,t1,STAY,0.9203,STAY,0.9986,60+,10+y,High,25.7505269521,0.6161949678813501,0.07830000000000004,0,Mature,Medium,None,1
3058,27,10.35,7,25987.14727575945,0,1,0.3764705323409091,0,0,-1,1,2,0.2724813329402226,1709.8726500158164,t3,SPLIT,0.7184,SPLIT,0.4118,18-30,10+y,High,32.91294115970227,0.5362406664701114,-0.30660000000000004,0,Young,Medium,None,3
4231,22,2.86,3,15461.704357394992,1,1,0.153728804401194,1,1,0,0,3,0.247415986436503,2596.869575623358,t0,LEAVE,0.0564,STAY,0.9373,18-30,2-5y,Medium,28.246118641320358,1.0237079932182516,0.8809,1,Young,Medium,None,0
3316,74,2.81,6,6152.376630138213,0,0,0.6024881849008396,2,0,-1,0,1,0.3714089709051247,1015.999453041015,t1,STAY,0.7928,STAY,0.9733,60+,2-5y,Low,26.58074645547025,0.38570448545256236,0.1805000000000001,0,Senior,Medium,None,1
1889,22,11.83,1,10584.11987,0,0,0.6024028634727191,7,0,-1,0,3,0.4367006188556905,1592.549460814009,t3,STAY,0.8709,STAY,0.9276,18-30,10+y,Low,9.580720859041815,0.8183503094278454,0.05669999999999997,0,Young,Low,None,3
2250,46,4.32,3,12793.929213513746,1,0,0.8738261500596122,0,0,1,0,3,0.4395496945374467,1100.3107227423395,t0,STAY,0.9022,STAY,0.8637,41-50,2-5y,Low,31.462147845017885,0.8197748472687234,-0.03849999999999998,0,Family,Medium,None,0
4952,21,10.28,5,9930.931021450457,0,0,0.3717229779134856,1,0,1,1,0,0.6747069240322354,1886.5509988984209,t2,STAY,0.9422,STAY,0.9033,18-30,10+y,Low,29.111516893374045,0.3373534620161177,-0.038900000000000046,0,Young,Medium,None,2
3287,26,5.36,1,79275.93050329326,0,1,0.2057319912841014,0,0,1,0,2,0.6972898481296126,2787.228504022119,t2,STAY,0.86,STAY,0.7796,18-30,5-10y,VeryHigh,30.46171959738523,0.7486449240648063,-0.08040000000000003,0,Young,Medium,None,2
704,29,5.03,4,43706.76995693224,1,1,0.212960662192248,1,0,1,0,4,0.0512015637420437,2133.6768986573024,t0,STAY,0.956,STAY,0.7664,18-30,5-10y,VeryHigh,28.663888198657673,0.8256007818710219,-0.1896,0,Young,Medium,None,0
4426,76,0.81,4,42080.60203,1,0,0.7692221390284116,3,0,1,0,1,0.5433035682971759,609.2978946938576,t3,STAY,0.9031,STAY,0.9888,60+,0-2y,VeryHigh,22.830766641708525,0.47165178414858794,0.0857,0,Senior,Medium,None,3
3646,53,5.51,2,13385.74212567314,1,0,0.6685725717999147,1,0,-1,0,0,0.387969059515261,3020.9409662609064,t3,STAY,1.0,STAY,0.966,51-60,5-10y,Medium,28.000571771539974,0.1939845297576305,-0.03400000000000003,0,Mature,Medium,None,3
398,31,8.14,6,87941.08354709894,0,1,0.73726011,0,1,1,1,1,0.4977776422796647,1527.1125695128962,t0,STAY,0.9055,STAY,0.8777,31-40,5-10y,VeryHigh,32.621178033,0.7488888211398324,-0.027799999999999936,0,Mature,High,None,0
2766,53,6.5,4,25912.44555599868,1,0,0.7074427644231949,2,0,1,0,0,0.2147674197178413,11122.88204038642,t0,LEAVE,0.0861,STAY,1.0,51-60,5-10y,High,25.81223282932696,0.10738370985892065,0.9139,1,Mature,Medium,None,0
2181,64,4.23,5,21649.509271011877,0,0,0.7275552830264431,3,0,0,0,1,0.6768615988072666,2266.610877294246,t1,STAY,0.8536,SPLIT,0.6118,60+,2-5y,Medium,23.218266584907933,0.5384307994036333,-0.24180000000000001,1,Mature,Medium,None,1
4846,69,5.37,6,26511.555619071543,0,1,0.3595752183732937,0,0,0,0,0,0.604986591,204.10276703629097,t0,STAY,0.9057,STAY,0.8591,60+,5-10y,High,32.50787256551199,0.3024932955,-0.046599999999999975,0,Senior,Medium,None,0
1817,33,3.81,6,8369.239859942529,1,0,0.4853903473766703,3,0,1,0,3,0.8028443332344208,1033.0750655980708,t3,STAY,0.9424,STAY,0.7903,31-40,2-5y,Low,23.545617104213,1.0014221666172105,-0.1521,0,Family,Medium,None,3
4773,29,10.83,4,65765.78979617999,0,0,0.1957869959518368,2,0,1,0,3,0.5605923051768013,9637.612727234588,t3,STAY,0.8169,STAY,0.8989,18-30,10+y,VeryHigh,25.65873609878555,0.8802961525884008,0.08200000000000007,0,Young,High,None,3
4186,56,5.55,1,10904.837641195838,1,1,0.9043192600147978,1,0,0,1,1,0.6219167361512358,2040.1532328104624,t2,STAY,0.9311,STAY,1.0,51-60,5-10y,Low,27.67129577800444,0.5109583680756179,0.06889999999999996,0,Mature,Low,None,2
361,74,6.52,7,12337.146770635376,1,1,0.4861150993485596,1,0,0,0,1,0.2377691641794625,8590.751624950824,t2,STAY,0.9432,STAY,0.7682,60+,5-10y,Low,29.945834529804568,0.31888458208973125,-0.17500000000000004,0,Senior,Medium,None,2
2763,42,12.71,3,37980.389315420645,0,0,0.5048529496866991,0,1,0,1,1,0.3307239344237264,2065.8807975162367,t2,SPLIT,0.495,STAY,1.0,41-50,10+y,High,31.35145588490601,0.6653619672118631,0.505,1,Mature,Medium,None,2
3364,72,2.81,1,64761.221315066374,1,1,0.8352610193929213,1,0,0,1,0,0.4103398317726892,286.3599771839387,t1,STAY,1.0,STAY,0.897,60+,2-5y,VeryHigh,27.650578305817877,0.2051699158863446,-0.10299999999999998,0,Senior,Medium,None,1
1226,82,7.23,2,12642.343817066703,0,0,0.9006063780606727,1,0,0,1,0,0.5573938804577716,703.6080847355951,t3,STAY,1.0,STAY,0.8932,60+,5-10y,Low,28.070181913418203,0.2786969402288858,-0.1068,0,Senior,Medium,None,3
479,62,6.75,6,23270.078635827416,0,1,0.6964315172031431,2,0,0,0,3,0.4369412782239342,3178.6502197481623,t2,STAY,0.8617,SPLIT,0.6089,60+,5-10y,High,26.608929455160943,0.8184706391119672,-0.2528,1,Mature,Medium,None,2
1218,67,7.82,3,4193.238505837761,1,1,0.7954891663831395,0,0,1,1,3,0.4589222440971477,8809.210592385212,t3,STAY,0.7717,STAY,0.8983,60+,5-10y,Low,31.43864674991494,0.8294611220485739,0.12659999999999993,0,Senior,Medium,None,3
3971,49,5.48,3,44063.30911327817,0,0,0.5872310190712007,0,0,0,1,3,0.6934081942360664,1063.6918739647813,t2,STAY,0.8712,STAY,0.7829,41-50,5-10y,VeryHigh,31.376169305721362,0.9467040971180333,-0.08829999999999993,0,Mature,Medium,None,2
2770,82,2.83,7,37268.05711,0,0,0.4260706643704783,2,0,1,1,3,0.3766731612151034,1117.1867585314606,t1,STAY,0.9483,STAY,0.9098,60+,2-5y,High,26.927821199311143,0.7883365806075517,-0.03849999999999998,0,Senior,Medium,None,1
650,74,3.93,1,72088.89074806224,1,1,0.7111398724413022,3,1,-1,0,2,0.5459608011952443,4562.480774472649,t2,STAY,0.8332,STAY,0.7996,60+,2-5y,VeryHigh,21.61334196173239,0.9729804005976221,-0.033600000000000074,0,Senior,Medium,None,2
2176,69,2.36,5,39145.70765359298,1,1,0.8578591348524789,2,0,0,0,1,0.7872316582603333,2571.989644773293,t0,SPLIT,0.4051,STAY,0.8301,60+,2-5y,High,26.257357740455745,0.5936158291301666,0.42499999999999993,1,Senior,Medium,None,0
2502,24,1.87,6,12828.078347019997,1,0,0.386023774,1,0,1,1,2,0.4285170108096457,1697.2191678082463,t2,STAY,1.0,STAY,0.9216,18-30,0-2y,Low,29.5158071322,0.6142585054048229,-0.07840000000000003,0,Young,Medium,None,2
1025,73,2.59,5,31964.455207296018,1,1,0.3935115427401259,3,0,0,1,1,0.4427282611146378,6854.040359871602,t3,STAY,1.0,STAY,0.8266,60+,2-5y,High,23.118053462822036,0.4213641305573189,-0.1734,0,Senior,Medium,None,3
1795,50,9.62,6,14684.114704734491,0,0,1.0,4,0,-1,1,3,0.468085145,1406.607144109414,t3,STAY,0.7513,STAY,1.0,41-50,5-10y,Medium,20.7,0.8340425725,0.24870000000000003,0,Mature,Medium,None,3
3373,38,4.2,5,27340.75278,1,0,0.6843984230802808,1,0,1,1,2,0.4444964059195776,310.4518762836087,t1,STAY,0.8851,STAY,0.9843,31-40,2-5y,High,29.205319526924086,0.6222482029597889,0.09919999999999995,0,Family,Medium,None,1
3060,36,4.53,5,91353.12693608976,0,1,0.053577276967273,0,0,-1,0,3,0.2941964010967694,5633.066870967827,t0,SPLIT,0.3237,STAY,0.8644,31-40,2-5y,VeryHigh,32.016073183090185,0.7470982005483848,0.5407,1,Mature,High,None,0
1993,37,4.56,6,56018.69998240631,1,0,0.5104237636172273,5,0,-1,1,3,0.2248057863418827,2222.0889881938383,t2,SPLIT,0.7523,STAY,0.9001,31-40,2-5y,VeryHigh,17.55312712908517,0.7124028931709414,0.14780000000000004,1,Family,High,None,2
3539,53,9.0,4,9854.488020972163,1,1,0.6543166872268651,2,0,1,0,6,0.6262451858178425,1722.6679743786017,t3,STAY,0.8192,STAY,0.9175,51-60,5-10y,Low,25.79629500616806,1.5131225929089214,0.09829999999999994,0,Mature,Medium,None,3
1986,71,5.3,7,19994.46175479767,0,1,0.5105762889427194,4,1,-1,0,2,0.5526129444360612,5221.920714694642,t2,STAY,0.7997,STAY,0.9853,60+,5-10y,Medium,20.953172886682815,0.9763064722180306,0.1856,0,Senior,Medium,None,2
1474,31,3.54,3,9497.174424703178,1,0,0.7744073322019185,2,0,1,1,2,0.3212678588145018,1168.926586670199,t0,STAY,0.8351,STAY,0.9415,31-40,2-5y,Low,25.432322199660575,0.5606339294072509,0.10640000000000005,0,Family,Medium,None,0
3590,78,4.8,4,33383.45304655918,1,0,0.967268753,3,0,-1,1,1,0.785459447,7283.202110431592,t2,STAY,0.9725,STAY,0.8502,60+,2-5y,High,22.8901806259,0.5927297235,-0.12230000000000008,0,Senior,Medium,None,2
2811,52,6.61,4,7117.559983557534,1,1,0.2548799573906964,1,0,-1,1,1,0.3153670351322849,397.6249453,t3,STAY,0.9528,STAY,0.9263,51-60,5-10y,Low,28.676463987217208,0.3576835175661425,-0.026499999999999968,0,Mature,Medium,None,3
3893,47,1.58,7,52068.90700953152,1,0,1.0,1,0,-1,1,0,0.4936792817745326,3383.108600887252,t2,STAY,0.9698,SPLIT,0.3752,41-50,0-2y,VeryHigh,30.1,0.2468396408872663,-0.5946,1,Family,High,None,2
2310,53,2.13,4,19096.67768501455,1,0,0.6298229661963844,2,0,-1,0,1,0.2795353500973042,2702.750301068857,t0,STAY,0.9237,STAY,0.9969,51-60,2-5y,Medium,25.788946889858916,0.33976767504865213,0.07320000000000004,0,Mature,Medium,None,0
3667,57,0.27,2,6103.0855818348955,1,0,0.6288457616155871,3,0,1,0,2,0.5823511763483046,1878.1030619160952,t0,SPLIT,0.3177,SPLIT,0.6349,51-60,0-2y,Low,21.988653728484675,0.6911755881741524,0.31720000000000004,0,Mature,Medium,None,0
2773,31,6.98,4,32574.197276895866,1,1,0.8201450939767849,1,0,1,1,1,0.3258757827581225,1990.5933339907576,t3,STAY,1.0,STAY,1.0,31-40,5-10y,High,28.846043528193036,0.3629378913790613,0.0,0,Family,Medium,None,3
3288,31,1.57,6,17474.040357008427,0,1,0.0218988967463785,4,0,0,0,0,0.7654752330248052,1188.8561099197998,t3,STAY,0.854,STAY,0.9481,31-40,0-2y,Medium,20.406569669023913,0.3827376165124026,0.09410000000000007,0,Mature,Medium,None,3
3066,54,11.11,1,23195.239338136256,1,1,0.098325839,1,0,1,1,2,0.285500768682673,3258.810665582841,t1,STAY,1.0,STAY,0.8521,51-60,10+y,High,27.4294977517,0.5427503843413365,-0.14790000000000003,0,Mature,Medium,None,1
341,60,7.37,4,8823.840838958015,1,1,0.5160826658493155,5,0,0,0,1,0.567590849,1334.8246773726987,t1,LEAVE,0.0073,STAY,0.8041,51-60,5-10y,Low,16.754824799754793,0.4837954245,0.7968000000000001,1,Mature,Medium,None,1
23,30,6.12,5,20183.253946167984,0,0,0.9535941986048158,0,0,1,1,4,0.1839382263087789,1567.8643615450117,t3,STAY,0.9651,STAY,0.9164,18-30,5-10y,Medium,32.286078259581444,0.8919691131543895,-0.048699999999999966,0,Mature,Medium,None,3
3663,82,7.73,6,35375.898210817264,1,0,1.0,3,0,0,0,2,0.1180008483502863,638.0266824588292,t2,STAY,0.9106,STAY,0.8701,60+,5-10y,High,23.7,0.4590004241751432,-0.04049999999999998,0,Senior,Medium,None,2
794,73,2.25,3,73248.49615491081,0,0,0.574470383,0,0,1,1,1,0.6048751803064993,10029.110213695973,t1,STAY,0.8975,STAY,0.8968,60+,2-5y,VeryHigh,31.3723411149,0.5024375901532496,-0.0006999999999999229,0,Senior,High,None,1
4228,59,12.34,5,74515.54839172156,0,1,0.817751961,2,2,1,1,3,0.3034616623465735,10983.262546240703,t1,STAY,0.8579,STAY,0.9396,51-60,10+y,VeryHigh,26.2453255883,1.351730831173287,0.0817,0,Mature,High,None,1
2999,47,6.33,1,6265.729048156958,0,0,0.3266744348924208,0,0,1,0,5,0.5900688819112537,741.3150687064182,t2,STAY,0.903,STAY,0.8338,41-50,5-10y,Low,30.498002330467727,1.295034440955627,-0.06920000000000004,0,Mature,Low,None,2
1550,18,3.11,2,3354.443353113416,1,1,0.8245267874190343,4,0,0,0,2,0.3632531982732856,1813.336491141106,t0,STAY,0.9847,STAY,1.0,18-30,2-5y,Low,19.04735803622571,0.5816265991366428,0.01529999999999998,0,Young,Medium,None,0
1906,34,4.84,5,7852.120133517536,0,0,0.8646303430428951,1,0,-1,1,2,0.4311795977660626,616.6136058443719,t1,STAY,0.9019,STAY,0.816,31-40,2-5y,Low,29.25938910291287,0.6155897988830313,-0.08590000000000009,0,Mature,Medium,None,1
3772,40,4.8,7,12566.724800506468,1,0,0.9361752268138211,0,0,1,0,0,0.8057586776036038,2590.7943357468703,t2,STAY,0.8992,STAY,0.7736,31-40,2-5y,Low,33.08085256804414,0.4028793388018019,-0.12560000000000004,0,Family,Medium,None,2
4700,19,20.94,6,1840.4978095885087,1,1,0.6788342675057654,2,0,0,0,1,0.536906197,1817.6192936538537,t2,STAY,0.9965,STAY,0.8433,18-30,10+y,Low,26.60365028025173,0.4684530985,-0.1532,0,Young,Medium,None,2
4195,55,3.71,3,30538.475217235595,0,0,0.5258568565654226,3,0,1,1,3,0.779941644,988.4032019898176,t1,STAY,0.8266,STAY,0.8805,51-60,2-5y,High,22.35775705696963,0.9899708220000001,0.05389999999999995,0,Mature,Medium,None,1
885,72,6.38,2,16926.38666651311,1,0,0.4164625645964732,4,0,1,0,3,0.4401266442154739,7406.435739747954,t2,STAY,0.8823,STAY,1.0,60+,5-10y,Medium,18.924938769378944,0.820063322107737,0.11770000000000003,0,Senior,Medium,None,2
577,80,6.93,6,33907.857941991366,0,0,0.7455083874180858,1,0,-1,1,5,0.4475913561265255,2558.3709261110575,t3,STAY,0.8551,STAY,0.8616,60+,5-10y,High,29.623652516225427,1.2237956780632628,0.006500000000000061,0,Senior,Medium,None,3
3140,51,1.96,2,43449.36156596427,0,1,0.8848313611432977,2,0,1,0,1,0.6640040111470146,4257.514954147839,t1,SPLIT,0.4098,STAY,0.7784,51-60,0-2y,VeryHigh,25.06544940834299,0.5320020055735073,0.3686,1,Mature,Medium,None,1
1864,42,2.33,1,15673.0264728547,0,1,0.552822637,2,0,1,0,5,0.2599757679133622,5845.170126902551,t0,STAY,0.8914,STAY,0.7796,41-50,2-5y,Medium,24.5658467911,1.129987883956681,-0.11180000000000001,0,Mature,Low,None,0
2610,73,8.66,6,22453.47097547917,1,0,0.3298405388025087,3,0,-1,0,0,0.5171042122794233,1729.5650317892062,t2,STAY,1.0,STAY,0.8782,60+,5-10y,Medium,23.49895216164075,0.25855210613971163,-0.12180000000000002,0,Senior,Medium,None,2
201,42,8.1,4,24509.368331292582,1,1,0.6668523932668762,0,0,0,0,2,0.1350331493510791,1377.214047823325,t1,STAY,0.7854,STAY,0.824,41-50,5-10y,High,31.80005571798006,0.4675165746755396,0.03859999999999997,0,Family,Medium,None,1
4426,76,0.81,4,42080.60203,1,0,0.7692221390284116,3,0,1,0,1,0.5433035682971759,609.2978946938576,t0,STAY,0.95,STAY,0.8792,60+,0-2y,VeryHigh,22.830766641708525,0.47165178414858794,-0.07079999999999997,0,Senior,Medium,None,0
1641,66,2.7,1,23790.634297170112,1,0,0.7076822832711419,4,0,-1,1,1,0.2833116755665036,576.0036290595949,t3,STAY,0.9024,STAY,0.9157,60+,2-5y,High,18.612304684981343,0.3416558377832518,0.013299999999999979,0,Senior,Medium,None,3
850,58,4.67,3,3891.7412769835223,1,0,0.9662182677605832,4,0,0,0,4,0.4572954642458406,266.3828653922633,t2,STAY,0.9409,STAY,1.0,51-60,2-5y,Low,19.489865480328174,1.0286477321229204,0.05910000000000004,0,Mature,Medium,None,2
2111,36,3.62,3,11714.67589636942,1,0,0.7771733983576807,2,0,0,1,1,0.3936534648729627,2470.2500225456565,t3,STAY,0.9578,STAY,0.8764,31-40,2-5y,Low,25.433152019507304,0.39682673243648137,-0.08140000000000003,0,Family,Medium,None,3
3412,84,4.83,6,13979.519050196868,1,1,0.5112414311705916,1,0,0,1,3,0.6048673271457065,405.4036086261503,t3,STAY,0.8675,STAY,0.9649,60+,2-5y,Medium,29.553372429351178,0.9024336635728534,0.09739999999999993,0,Senior,Medium,None,3
1961,74,7.63,3,24576.354685116843,1,0,0.5809247742599251,1,0,0,1,2,0.4151594290773329,2618.7749336129505,t3,STAY,0.915,STAY,0.9831,60+,5-10y,High,28.374277432277978,0.6075797145386664,0.06809999999999994,0,Senior,Medium,None,3
2480,27,4.54,1,16045.343621167453,0,0,0.1072426545742007,3,0,1,1,2,0.3001253837857484,1150.6503859231818,t1,STAY,0.9331,STAY,0.9054,18-30,2-5y,Medium,21.43217279637226,0.5500626918928742,-0.027700000000000058,0,Young,Low,None,1
3917,22,3.24,2,6737.027150308294,1,1,0.158380133859753,1,0,0,0,4,0.4546952311633476,3612.008014127965,t2,STAY,0.8794,STAY,0.925,18-30,2-5y,Low,27.847514040157925,1.0273476155816739,0.045600000000000085,0,Young,Medium,None,2
4563,19,3.06,1,25299.054190497285,1,0,0.3415460510574898,4,0,-1,1,2,0.9741889723060502,2463.514517946277,t0,STAY,0.8827,STAY,0.7854,18-30,2-5y,High,18.502463815317245,0.8870944861530251,-0.09730000000000005,0,Young,Medium,None,0
3261,47,12.4,7,42865.15061473424,0,1,1.0,1,0,0,0,4,0.8733998789522515,4971.785780501932,t2,STAY,0.9766,STAY,1.0,41-50,10+y,VeryHigh,30.1,1.2366999394761258,0.023399999999999976,0,Mature,Medium,None,2
4360,82,4.84,6,23174.60025736147,1,0,0.1532485889870619,4,1,0,0,4,0.3663589927173984,3057.1500618788973,t0,LEAVE,0.082,STAY,0.9504,60+,2-5y,High,20.44597457669612,1.2831794963586993,0.8684000000000001,1,Senior,Medium,None,0
2084,62,6.69,5,17795.275899519038,1,1,0.5749370469685208,1,0,1,0,3,0.8700415867039369,2940.915118542327,t1,STAY,0.9045,STAY,0.9606,60+,5-10y,Medium,29.172481114090555,1.0350207933519686,0.05610000000000004,0,Mature,Medium,None,1
1946,25,5.59,2,36988.56609705304,0,1,0.7042571422998435,2,0,0,0,3,0.6935867019112145,1450.670808256696,t3,LEAVE,0.0737,STAY,0.9602,18-30,5-10y,High,25.011277142689952,0.9467933509556073,0.8865000000000001,1,Young,Medium,None,3
4908,70,9.28,2,14771.316569950222,1,1,0.8237973997533461,2,0,1,1,1,0.5716244843346189,2619.0623663744036,t0,STAY,0.9172,STAY,0.9042,60+,5-10y,Medium,25.047139219926002,0.48581224216730945,-0.013000000000000012,0,Senior,Medium,None,0
3369,46,12.91,5,14324.276506661006,0,0,0.5978712949276479,1,0,0,1,4,0.2526776110228268,593.6544786075478,t2,STAY,0.8083,STAY,0.7775,41-50,10+y,Medium,29.179361388478295,0.9263388055114135,-0.03080000000000005,0,Mature,Medium,None,2
1396,57,10.27,4,17651.65311906425,1,1,0.1773989635413697,0,0,-1,1,1,0.5883602966571182,3545.364156213764,t0,STAY,0.8994,STAY,0.9045,51-60,10+y,Medium,31.65321968906241,0.4941801483285591,0.005099999999999993,0,Mature,Medium,None,0
4497,40,9.59,7,49021.07713748452,1,0,0.2874366320270246,1,1,0,1,2,0.5106171498443485,2361.127301572066,t0,STAY,0.937,SPLIT,0.5837,31-40,5-10y,VeryHigh,29.88623098960811,0.9553085749221741,-0.35330000000000006,1,Family,Medium,None,0
374,43,3.07,5,13371.250117043006,0,0,1.0,3,0,-1,1,4,0.3370976776148716,2553.9671971550742,t0,STAY,0.8645,STAY,0.9845,41-50,2-5y,Medium,23.3,0.9685488388074358,0.12,0,Mature,Medium,None,0
87,24,3.41,2,76541.24833264052,0,1,1.0,6,1,-1,0,2,0.2308354398789772,569.4512622528425,t0,STAY,0.9227,STAY,0.7621,18-30,2-5y,VeryHigh,13.1,0.8154177199394885,-0.16059999999999997,0,Young,Medium,None,0
4303,26,3.77,5,33039.08108772598,1,1,0.6368072847514022,4,0,1,0,2,0.4841600043514617,1871.0791252488652,t0,LEAVE,0.0703,STAY,0.865,18-30,2-5y,High,20.19104218542542,0.6420800021757309,0.7947,1,Young,Medium,None,0
666,64,4.02,7,44216.28624552493,1,0,0.8628406566724097,1,1,1,1,1,0.087768741,13654.435314379574,t0,LEAVE,0.0,STAY,0.8505,60+,2-5y,VeryHigh,30.058852197001723,0.5438843705,0.8505,1,Mature,Medium,None,0
4886,31,2.64,1,8220.958734302885,1,1,1.0,1,2,0,0,5,0.7232487428228097,740.2964829,t0,SPLIT,0.296,STAY,0.7989,31-40,2-5y,Low,27.7,1.961624371411405,0.5029000000000001,1,Family,Low,None,0
